api,og_code,district,county,county_no,ofcu_well_priority,operator_name,operator_no,lease_name,lease_no,well_no,field_name,field_no,sfp_code,ice_inspection_date,ice_inspection_id,sb639_enf,sb639_r15,months_delinquent,oil_unit_no,water_land_code,multi_comp_flag,api_depth,wb_shutin_dt,well_shutin_dt,wb_14b2_flag,well_type_name,plug_date,plug_lease_name,plug_operator_name,recent_permit,recent_permit_lease_name,recent_permit_operator_no,on_schedule,og_wellbore_ewa_id,w2g1_filed_date,w2g1_date,completion_date,w3_file_date,p5_renewal_month,p5_renewal_year,p5_org_status,current_inactive_yrs,current_inactive_months,wl_14b2_ext_status,wl_14b2_mech_integ,wl_14b2_plg_ord_sf,wl_14b2_pollution,wl_14b2_fldops_hold,wl_14b2_h15_prob,wl_14b2_h15_delq,wl_14b2_oper_delq,wl_14b2_dist_sfp,wl_14b2_dist_sf_clnup,wl_14b2_dist_st_plg,wl_14b2_good_faith,wl_14b2_well_other,surf_eqp_viol,w3x_viol,h15_status_code
07102941,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,157665,23,"RED FISH REEF (FB B-1, FRIO 11B)",75234429,,2020-08-06,673766,,Rule 15,12,,B,Y,10761,200802,200802,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,434959,RFR TRACT 247,293375,Y,4827898761,19960513,19960125,19950504,,5,2022,D,13,4,D, , , , , ,X,O,,,,,,,,D
07102943,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,15053,1,"RED FISH REEF (FB B-1, FRIO  1)",75234338,,2017-03-21,198578,,Rule 15,12,,B,,9448,199801,199801,Y,SHUT IN,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,121768,RFR TRACT 247,293375,Y,4827898762,19890417,19890303,19881107,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07102951,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,081431,144,RED FISH REEF (FB A FRIO 11),75234039,,2017-03-21,198561,,Rule 15,12,,B,,14551,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,033894,RFR TRACT 247,293375,Y,4827898763,19840112,19790330,19790311,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130303,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,FISHERS REEF TRACT 5-8B,168709,104,"FISHERS REEF (FRIO 6, N)",31028325,,2017-03-28,202827,,Rule 15,12,,B,,9150,200212,200212,Y,TEMP ABANDONED,,FISHERS REEF TRACT 5-8B,GALVESTON BAY OPERATING CO LLC,209886,FISHERS REEF TRACT 5-8B,293375,Y,4827898889,19980721,19980610,,,5,2022,D,18,6,D, , , , , ,X,O,,,,,,,,D
07103202,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08444,37,TRINITY BAY (FRIO  1),91264062,,2020-08-06,668309,,Rule 15,12,,B,Y,8600,201910,201910,Y,NO PRODUCTION,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,415623,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898789,20120403,20110907,19931029,,5,2022,D,1,8,D, , , , , , ,O,,,,,,,,C
07103220,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,076257,154DF,"RED FISH REEF (FB B-1, FRIO 9)",75234390,,2017-03-21,198568,,Rule 15,12,,B,,11438,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,341336,RFR TRACT 247,293375,Y,4827898790,19880426,19880330,19880223,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07103220,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,076257,154DF,"RED FISH REEF (FB B-1, FRIO 9)",75234390,,2017-03-21,198568,,Rule 15,12,,B,,11438,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,073756,RFR TRACT 247,293375,Y,4827898791,19880426,19880330,19880223,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07103220,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,076257,154DF,"RED FISH REEF (FB B-1, FRIO 9)",75234390,,2017-03-21,198568,,Rule 15,12,,B,,11438,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,015878,RFR TRACT 247,293375,Y,4827898792,19880426,19880330,19880223,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07103223,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,19401,152,RED FISH REEF (FRIO 2-A SAND),75234689,,2017-03-21,198556,,Rule 15,12,,B,,11350,200206,200206,Y,SHUT IN,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,328727,RFR TRACT 247,293375,Y,4827898793,19890412,19890316,19890115,,5,2022,D,19,0,D, , , , , ,X,O,,,,,,,,D
07103272,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,FR TRACT 46,07240,84D,FISHERS REEF (FRIO 6),31028320,,2017-03-28,202216,,Rule 15,12,,B,Y,9053,199801,199801,Y,SHUT IN,,FR TRACT 46,GALVESTON BAY OPERATING CO LLC,228136,FR TRACT 46,293375,Y,4827898796,19840525,19840509,19840423,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07103274,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08004,95D,TRINITY BAY (FRIO  9),91264465,,2020-08-06,670344,,Rule 15,12,,B,Y,8450,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898800,19840112,19780928,19780807,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130118,O,03,CHAMBERS,071,2H,"PICKETT, ERNIE W.",664830,CHARLES SUE,10052,1,COTTON LAKE,20988001,17436,2020-12-03,716656,Enf,,342,,L,,8266,199801,199801,Y,SHUT IN,,CHARLES SUE,PICKETT  ERNIE W.,,CHARLES SUE,664830,Y,4827898841,19840112,19710816,19710713,,11,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130128,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08444,113D,TRINITY BAY (FRIO  1),91264062,,2020-08-06,668307,,Rule 15,12,,B,Y,8250,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898848,19840112,19711104,19711010,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130158,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,20273,115,TRINITY BAY (FRIO 14-A),91264620,,2020-08-20,677735,,Rule 15,12,,B,,8600,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,361243,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898856,19900906,19900814,19900615,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130010,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT #1,16366,108D,"TRINITY BAY, WEST (FRIO 7)",91270150,,2020-08-06,671117,,Rule 15,12,,B,Y,8650,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT #1,GALVESTON BAY OPERATING CO LLC,,TRINITY BAY STATE UNIT #1,293375,Y,4827898824,19840112,,19830301,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130012,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO 1,13140,111F,TRINITY BAY (FRIO 15-B),91264775,,2020-08-20,675288,,Rule 15,12,,B,Y,8650,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT NO 1,GALVESTON BAY OPERATING CO LLC,277860,TRINITY BAY STATE UNIT NO 1,293375,Y,4827898826,19851023,19850903,19850702,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130025,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08004,112F,TRINITY BAY (FRIO  9),91264465,,2020-08-06,668341,,Rule 15,12,,B,Y,8250,199801,199801,Y,SHUT IN,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898829,19840112,19700928,,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131159,O,03,CHAMBERS,071,,OTEX RESOURCES LLC,628135,MAYES -A-,11073,7A,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3391,199901,199901,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,104748,MAYES -A-,628135,Y,4827899001,19940215,19940125,19920820,,10,2021,D,22,5,D, , , , , ,X,O,,,,,,,,D
07130204,G,03,CHAMBERS,071,,"SAND HAWK, LLC",747071,WHITE HEIRS,273208,1U,WHITES BAYOU (F-12),97017220,,2021-03-02,748137,,,31,,L,Y,7830,201509,201509,Y,TEMP ABANDONED,,WHITE HEIRS,SAND HAWK  LLC,182925,WHITE HEIRS,747071,Y,4827898863,20140902,20131015,19830328,,10,2021,D,5,9,D, , , , , ,X,O, , , , , , ,W,D
07130959,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,192523,179,"RED FISH REEF, SW. (FB-B, F-16)",75241754,,2017-03-21,199259,,Rule 15,12,,B,,10943,200704,200704,Y,TEMP ABANDONED,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,514041,RFR TRACT 224,293375,Y,4827898974,20031009,20030805,20010930,,5,2022,D,14,2,D, , , , , ,X,O,,,,,,,,D
07131248,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,099996,185,"RED FISH REEF (FB A-1, FRIO 22C)",75234130,,2017-03-21,199242,,Rule 15,12,,B,,11750,201604,201604,Y,TEMP ABANDONED,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,383653,RFR TRACT 224,293375,Y,4827899029,19940601,19940414,19940322,,5,2022,D,5,2,D, , , , , ,X,O,,,,,,,,D
07131248,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,099996,185,"RED FISH REEF (FB A-1, FRIO 22C)",75234130,,2017-03-21,199242,,Rule 15,12,,B,,11750,201604,201604,Y,TEMP ABANDONED,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,128859,RFR TRACT 224,293375,Y,4827899030,19940601,19940414,19940322,,5,2022,D,5,2,D, , , , , ,X,O,,,,,,,,D
07131266,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR FRIO 15 GU,098527,187,RED FISH REEF S. (FRIO 15),75239333,,2020-08-06,673744,,Rule 15,12,,B,,11100,199801,199801,Y,TEMP ABANDONED,,RFR FRIO 15 GU,GALVESTON BAY OPERATING CO LLC,136081,RFR FRIO 15 GU,293375,Y,4827899031,19840112,19820401,19820220,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131290,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,31,LOST LAKE,55036001,,2020-11-03,706854,Enf,,55,,L,,3490,199801,199801,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,145175,MAYES -A-,628135,Y,4827899033,19880225,19871116,19820324,,10,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131291,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,30,LOST LAKE,55036001,,2020-11-03,706853,Enf,,55,,L,,3475,199801,199801,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,145176,MAYES -A-,628135,Y,4827899034,19840112,19820329,19820312,,10,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131292,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,29,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,4214,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,145178,MAYES -A-,628135,Y,4827899035,19840112,19820222,19820120,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131294,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,28,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,4155,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,145180,MAYES -A-,628135,Y,4827899036,19840112,19820222,19810131,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131295,O,03,CHAMBERS,071,2,OTEX RESOURCES LLC,628135,MAYES -A-,11073,33,LOST LAKE,55036001,,2020-11-03,706850,Enf,,55,,L,,4071,199801,199801,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,145188,MAYES -A-,628135,Y,4827899037,19840112,19820331,19820309,,10,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131320,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 225,100336,190,RED FISH REEF (MIOCENE 3400-C),75234951,,2017-03-21,199839,,Rule 15,12,,B,,4000,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 225,GALVESTON BAY OPERATING CO LLC,151850,RFR TRACT 225,293375,Y,4827899043,19840112,19820621,19820526,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131322,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,102549,188,RED FISH REEF (AB-4),75234010,,2017-03-21,198575,,Rule 15,12,,B,,13799,201503,201503,Y,PRODUCING,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,155001,RFR TRACT 247,293375,Y,4827899044,19840112,19821110,19820909,,5,2022,D,6,3,D, , , , , ,X,O,,,,,,,,D
07131326,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,14,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3341,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,154803,MAYES -A-,628135,Y,4827899045,19921117,19920917,19920822,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131327,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,11,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3352,201510,201510,Y,NO PRODUCTION,,MAYES -A-,OTEX RESOURCES LLC,154907,MAYES -A-,628135,Y,4827899046,19900118,19891027,19891012,,10,2021,D,5,8,D, , , , , ,X,O,,,,,,,,D
07131332,O,03,CHAMBERS,071,2,OTEX RESOURCES LLC,628135,MAYES -A-,11073,16,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3753,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,337893,MAYES -A-,628135,Y,4827899048,19891219,19891027,19891019,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131332,O,03,CHAMBERS,071,2,OTEX RESOURCES LLC,628135,MAYES -A-,11073,16,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3753,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,157827,MAYES -A-,628135,Y,4827899049,19891219,19891027,19891019,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131340,O,03,CHAMBERS,071,2,OTEX RESOURCES LLC,628135,MAYES -A-,11073,17,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3678,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,161061,MAYES -A-,628135,Y,4827899050,19840112,19820927,19820917,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131421,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08004,120,TRINITY BAY (FRIO  9),91264465,,2020-08-20,678178,,Rule 15,12,,B,,8048,201811,201811,Y,INJECTION,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,447773,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827899059,20040326,20031009,19960519,,5,2022,D,2,7,D,H, , , , , ,O,,,,,,,,
07131421,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08004,120,TRINITY BAY (FRIO  9),91264465,,2020-08-20,678178,,Rule 15,12,,B,,8048,201811,201811,Y,INJECTION,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,335828,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827899060,20040326,20031009,19960519,,5,2022,D,2,7,D,H, , , , , ,O,,,,,,,,
07131422,O,03,CHAMBERS,071,2H,LAYTON ENERGY INC.,491399,STATE TRACT 205,24556,1,"RED FISH REEF, N. (F2 7980 FB A)",75236100,,2017-01-25,178709,Enf,,99,,B,,9330,201211,201211,Y,SHUT IN,,STATE TRACT 205,LAYTON ENERGY INC.,533163,STATE TRACT 205,491399,Y,4827899061,20040810,20040323,20031222,,7,2021,D,8,7,,,,,,,,,,,,,,,,D
07130443,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,11479,176,"RED FISH REEF (FB A-3, FRIO  6)",75234286,,2020-08-06,673747,,Rule 15,12,,B,,10355,200811,200811,Y,SHUT IN,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,,RFR TRACT 224,293375,Y,4827898922,19840112,19770428,19770408,,5,2022,D,12,7,D, , , , , ,X,O,,,,,,,,D
07130444,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 247,150830,175-L,"RED FISH REEF (FB B-1, FRIO 10)",75234403,,2020-08-06,673750,,Rule 15,12,,B,Y,10500,200806,200806,Y,TEMP ABANDONED,,RFR TRACT 247,GALVESTON BAY OPERATING CO LLC,423807,RFR TRACT 247,293375,Y,4827898924,19941003,19940830,19940627,,5,2022,D,13,0,D, , , , , ,X,O,,,,,,,,D
07131462,G,03,CHAMBERS,071,2,OTEX RESOURCES LLC,628135,FEDERAL,128840,K1,LOST LAKE,55036001,,2020-08-13,670477,Enf,,55,,L,,3366,200003,200003,Y,TEMP ABANDONED,,FEDERAL,OTEX RESOURCES LLC,337411,FEDERAL,628135,Y,4827899074,19881201,19881019,,,10,2021,D,21,3,D, , , , , ,X,O,,,,,,,,D
07130446,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 246,072526,174F,"RED FISH REEF (FB B-3, FRIO 9)",75234585,,2017-03-21,198570,,Rule 15,12,,B,Y,11280,199801,199801,Y,TEMP ABANDONED,,RFR TRACT 246,GALVESTON BAY OPERATING CO LLC,,RFR TRACT 246,293375,Y,4827898925,19840112,19771014,19770506,,5,2022,D,23,5,D, , , , , ,X,O,,,,,,,,D
07130573,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,TRINITY BAY STATE UNIT NO. 1,08448,119,TRINITY BAY (FRIO 14-C),91264682,,2020-08-20,675289,,Rule 15,12,,B,,8750,200510,200510,Y,SHUT IN,,TRINITY BAY STATE UNIT NO. 1,GALVESTON BAY OPERATING CO LLC,300988,TRINITY BAY STATE UNIT NO. 1,293375,Y,4827898948,19860903,19860805,19860723,,5,2022,D,15,8,D, , , , , ,X,O,,,,,,,,D
07130864,G,03,CHAMBERS,071,4,ACE PRODUCTIONS,003539,WILLOW SLOUGH GU 2,078114,1,"WILLOW SLOUGH (FB-A, F-1)",97736300,,2021-03-02,748136,Enf,,272,,L,,8750,199801,199801,Y,TEMP ABANDONED,,WILLOW SLOUGH GU 2,ACE PRODUCTIONS,026483,WILLOW SLOUGH GU 2,003539,Y,4827898964,19840112,19780901,19780707,,6,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131201,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR FRIO 15 GU,096910,183,RED FISH REEF S. (FRIO 15),75239333,,2017-03-21,198574,,Rule 15,12,,B,,11170,202001,202001,Y,PRODUCING,,RFR FRIO 15 GU,GALVESTON BAY OPERATING CO LLC,120253,RFR FRIO 15 GU,293375,Y,4827899011,19840112,19820105,19811126,,5,2022,D,1,5,,,,,,,,,,,,,,,,C
07131207,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,25,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3805,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,122053,MAYES -A-,628135,Y,4827899014,19880225,19871116,19820429,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131169,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,05540,178,RED FISH REEF (FRIO 2-A SAND),75234689,,2017-03-21,199241,,Rule 15,12,,B,,8850,200206,200206,Y,SHUT IN,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,113515,RFR TRACT 224,293375,Y,4827899003,19840112,19810120,19811210,,5,2022,D,19,0,D, , , , , ,X,O,,,,,,,,D
07131176,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 246,279835,181,"RED FISH REEF (FB A-1, FRIO 7)",75234078,,2020-08-06,673765,,Rule 15,12,,B,Y,11380,201807,201807,Y,PRODUCING,,RFR TRACT 246,GALVESTON BAY OPERATING CO LLC,844408,RFR TRACT 246,293375,Y,4827899009,20191107,20190517,20180531,,5,2022,D,2,11,D, , , , , ,X,O,,,,,,,,D
07131514,O,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 246,19403,197,"RED FISH REEF (FB B-2B, FRIO 2A)",75234525,,2017-03-21,199821,,Rule 15,12,,B,,9668,200501,200501,Y,SHUT IN,,RFR TRACT 246,GALVESTON BAY OPERATING CO LLC,,RFR TRACT 246,293375,Y,4827899086,19861120,,,,5,2022,D,16,5,D, , , , , ,X,O,,,,,,,,D
07131208,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,15,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3410,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,122054,MAYES -A-,628135,Y,4827899015,19840112,19820923,19820401,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131220,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 246,136904,182,"RED FISH REEF (FB B-4, FRIO 11B)",75234650,,2020-08-06,673751,,Rule 15,12,,B,Y,11570,200705,200705,Y,TEMP ABANDONED,,RFR TRACT 246,GALVESTON BAY OPERATING CO LLC,359783,RFR TRACT 246,293375,Y,4827899020,19910315,19900529,19891206,,5,2022,D,14,1,D, , , , , ,X,O,,,,,,,,D
07131232,O,03,CHAMBERS,071,2H,OTEX RESOURCES LLC,628135,MAYES -A-,11073,23A,LOST LAKE,55036001,,2020-08-13,670478,Enf,,55,,L,,3506,201401,201401,Y,SHUT IN,,MAYES -A-,OTEX RESOURCES LLC,126433,MAYES -A-,628135,Y,4827899022,19840112,19810717,19810430,,10,2021,D,7,5,D, , , , , ,X,O,,,,,,,,D
07131238,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR FRIO 15 GU,226731,184,"RED FISH REEF (FB A-3, FRIO 13)",75234299,,2017-03-21,199834,,Rule 15,12,,B,Y,11180,200711,200711,Y,NOT ELIGIBLE FOR ALLOWABLE,,RFR FRIO 15 GU,GALVESTON BAY OPERATING CO LLC,545028,RFR FRIO 15 GU,293375,Y,4827899025,20070523,,,,5,2022,D,13,7,D, , , , , ,X,O,,,,,,,,D
07131248,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR TRACT 224,099996,185,"RED FISH REEF (FB A-1, FRIO 22C)",75234130,,2017-03-21,199242,,Rule 15,12,,B,,11750,201604,201604,Y,TEMP ABANDONED,,RFR TRACT 224,GALVESTON BAY OPERATING CO LLC,408613,RFR TRACT 224,293375,Y,4827899028,19940601,19940414,19940322,,5,2022,D,5,2,D, , , , , ,X,O,,,,,,,,D
07131568,G,03,CHAMBERS,071,2H,LAYTON ENERGY INC.,491399,STATE TRACT 205,122748,4,"RED FISH REEF, NORTH (FRIO 7940)",75236812,224176,2017-01-25,178710,Enf,,99,,B,,9120,199801,199801,Y,TEMP ABANDONED,,STATE TRACT 205,LAYTON ENERGY INC.,323093,STATE TRACT 205,491399,Y,4827899103,19861231,19861113,19861023,,7,2021,D,23,5,D, , , , , ,X,O,,,,,,,,D
07131602,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,STATE TRACT 247,144286,199,"RED FISH REEF (FB A-3, FRIO 13)",75234299,,2020-08-06,673748,,Rule 15,12,,B,,10837,200104,200104,Y,TEMP ABANDONED,,STATE TRACT 247,GALVESTON BAY OPERATING CO LLC,248337,STATE TRACT 247,293375,Y,4827899117,19960814,19960711,19840928,,5,2022,D,20,2,D, , , , , ,X,O,,,,,,,,D
07131428,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,RFR F-4 SD UNIT,109058,191,RED FISH REEF (F-4),75234013,,2020-08-06,673740,,Rule 15,12,,B,,9705,200111,200111,Y,TEMP ABANDONED,,RFR F-4 SD UNIT,GALVESTON BAY OPERATING CO LLC,186725,RFR F-4 SD UNIT,293375,Y,4827899064,19840306,19840216,19831201,,5,2022,D,19,7,D, , , , , ,X,O,,,,,,,,D
07131449,O,03,CHAMBERS,071,2H,LAYTON ENERGY INC.,491399,STATE TRACT 205,24693,3,"RED FISH REEF, N (F1C 7960 FB A)",75236087,,2017-01-25,178713,Enf,,99,,B,,9250,201211,201211,Y,SHUT IN,,STATE TRACT 205,LAYTON ENERGY INC.,548025,STATE TRACT 205,491399,Y,4827899069,20050913,20041013,20040813,,7,2021,D,8,7,,,,,,,,,,,,,,,,D
07131457,G,03,CHAMBERS,071,,GALVESTON BAY OPERATING CO LLC,293375,STATE TRACT 247,145346,192,"RED FISH REEF (FB A-1, FRIO 22B)",75234117,,2017-03-21,198581,,Rule 15,12,,B,,12900,200111,200111,Y,TEMP ABANDONED,,STATE TRACT 247,GALVESTON BAY OPERATING CO LLC,405719,STATE TRACT 247,293375,Y,4827899072,19930615,19930217,19930205,,5,2022,D,19,7,D, , , , , ,X,O,,,,,,,,D
07131470,O,03,CHAMBERS,071,3,"TRANS-PECOS RESOURCES, INC.",864806,MABRY,17252,1,"BARBERS HILL (YEGUA 10,300, S.)",05651438,257936,2020-12-03,716507,Enf,,66,,L,,12200,201311,201311,Y,NO PRODUCTION,,MABRY,TRANS-PECOS RESOURCES  INC.,205499,MABRY,864806,Y,4827899075,19840222,19840120,19831222,,7,2021,D,7,7,D, , , , , ,X,O,,,,,,,,D
