og_code,operator_name,operator_no,lease_name,lease_no,well_no,api,district,county,field_name,field_no,oil_unit_no,water_land_code,api_depth,shutin_dt,well_plugged,cost_calc,compliance_due_date,orig_completion,ice_inspection_date,ice_inspection_id,sfp_code,ofcu_well_priority,sb639_enf,sb639_r15,months_delinquent,p5_renewal_month,p5_renewal_year,p5_originating_status,current_5yr_inactive,current_10yr_inactive,aged_5yr_inactive,aged_10yr_inactive,current_inactive_yrs,current_inactive_months,aged_inactive_yrs,aged_inactive_months,extension_status,ext_data_h,ext_data_e,ext_data_p,ext_data_f,ext_data_v,ext_data_x,ext_data_o,ext_data_t,ext_data_m,ext_data_k,ext_data_r,ext_data_q,ext_data_s,ext_data_w
G,"WILLIAMS DEVILLE OPERATING, INC.",924647,"SNYDER """"117""""",221685,2,05936592,7B,CALLAHAN,LUNDSCHEN (LOWER LAKE SAND),55768240,,L,4260,2008-08-15,f,48010,,2005-12-10,2020-02-26,591510,,,,,14,2,2022,D,f,t,f,t,12,9,13,6,D,f,f,f,f,f,f,t,f,f,f,t,f,f,f
O,"WILLIAMS DEVILLE OPERATING, INC.",924647,"SNYDER """"117""""",29100,1,05936588,7B,CALLAHAN,CALLAHAN COUNTY REGULAR,14820001,,L,3000,2015-03-15,f,33810,,2002-01-19,2020-02-26,591515,,,,,14,2,2022,D,t,f,t,f,6,2,6,11,D,f,f,f,f,f,f,t,f,f,f,t,f,f,f
O,"WILLIAMS DEVILLE OPERATING, INC.",924647,"SNYDER """"117"""" B",29665,3,05936593,7B,CALLAHAN,CALLAHAN COUNTY REGULAR,14820001,,L,4265,2014-10-15,f,48067,,2005-10-19,2020-02-26,591513,,,,,14,2,2022,D,t,f,t,f,6,7,7,4,D,f,f,f,f,f,f,t,f,f,f,t,f,f,f
O,MESQUITE LAND & MINERALS CO.,561921,"SNYDER, LULA",07807,1,41782410,7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,82522001,,L,80,2003-11-15,f,902,,1984-01-12,2020-11-03,707119,,4,Enf,Rule 15,38,12,2021,D,f,t,f,t,17,6,18,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,MESQUITE LAND & MINERALS CO.,561921,"SNYDER, LULA",07807,11,41736246,7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,82522001,,L,790,2002-04-15,f,8903,,1985-10-06,2020-11-03,707119,,4,Enf,Rule 15,38,12,2021,D,f,t,f,t,19,1,19,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,MESQUITE LAND & MINERALS CO.,561921,"SNYDER, LULA",07807,8,41732388,7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,82522001,,L,775,2003-11-15,f,8734,,1977-09-26,2020-11-03,707119,,4,Enf,Rule 15,38,12,2021,D,f,t,f,t,17,6,18,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,RIO O & P LLC,712827,SO. LIB. G. U. 1,050090,1,29102937,03,LIBERTY,"LIBERTY, SOUTH",53498001,,L,7770,2002-07-15,f,108236,,1971-01-25,2016-11-09,157342,261957,2,Enf,Rule 15,67,9,2021,D,f,t,f,t,18,10,19,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TRACKER OIL & GAS, INC.",864035,SO. TEXAS SYNDICATE -A-,08894,103,31131814,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,5548,2000-02-15,f,61805,,1983-04-14,2020-03-19,601192,223779,2H,Enf,,240,4,2022,D,f,t,f,t,21,3,22,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,CHAN WEST OIL CORPORATION,144179,SOJOURNER UNIT,08233,3WS,20700882,7B,HASKELL,SOJOURNER,84498001,1,L,4754,1998-01-15,f,53578,,1953-05-26,2019-03-07,449305,,4,Enf,,33,7,2021,D,f,t,f,t,23,4,23,6,D,f,f,f,f,f,t,t,f,f,f,t,f,f,f
O,CHAN WEST OIL CORPORATION,144179,SOJOURNER UNIT,08233,P5,20780345,7B,HASKELL,SOJOURNER,84498001,1,L,5326,2002-01-15,f,60024,,1984-01-12,2019-03-07,449305,,4,Enf,,33,7,2021,D,f,t,f,t,19,4,19,6,D,f,f,f,f,f,t,t,f,f,f,t,f,f,f
O,LOW-END OIL LLC,510360,SOLAR OIL CO. OF TEXAS,02667,1,29102934,03,LIBERTY,"LIBERTY, SOUTH",53498001,,L,7978,2001-08-15,f,111134,2016-07-16,1952-09-19,2020-10-26,703999,,3,Enf,,57,8,2021,D,f,t,f,t,19,9,20,0,D,f,f,f,f,f,t,t,f,f,f,f,f,f,t
O,LOW-END OIL LLC,510360,SOLAR OIL CO. OF TEXAS,02667,2,29102935,03,LIBERTY,"LIBERTY, SOUTH",53498001,,L,7825,2001-08-15,f,109002,2016-07-16,1964-01-20,2020-10-26,703999,,,Enf,,57,8,2021,D,f,t,f,t,19,9,20,0,D,f,f,f,f,f,t,t,f,f,f,f,f,f,t
G,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,203665,1,34731893,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9275,2019-10-15,f,73551,,2004-07-03,2020-04-20,618019,,,Enf,,21,9,2021,D,f,f,f,f,1,7,1,11,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,214474,2,34732027,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9350,2018-07-15,f,74146,,2005-05-07,2020-11-13,710519,,,Enf,,21,9,2021,D,f,f,f,f,2,10,3,2,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,225949,3,34732275,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9433,2019-09-15,f,74804,,2007-01-20,2019-10-25,541225,,,Enf,,21,9,2021,D,f,f,f,f,1,8,2,0,D,f,f,f,f,f,f,f,f,f,f,f,f,f,f
G,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,226143,4,34732271,06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),64300287,,L,9527,2015-12-15,f,75549,,2007-01-30,2019-10-25,541220,,,Enf,,21,9,2021,D,t,f,t,f,5,5,5,9,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"EDGE OIL AND GAS, LLC",243206,SOUTH CORNETT,30001,2,44132236,7B,TAYLOR,SO-TEX (FRY),84685300,,L,4917,2015-11-15,f,55415,,1982-08-30,2020-09-23,689488,,4,Enf,,20,11,2021,D,t,f,t,f,5,6,6,0,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,LOW-END OIL LLC,510360,SOUTH LIBERTY STATE TRACT 3,02672,6,29102872,03,LIBERTY,"LIBERTY, SOUTH",53498001,,L,10251,2015-11-15,f,142796,,1958-02-17,2020-12-29,725493,,3,Enf,,57,8,2021,D,t,f,t,f,5,6,5,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,MODENA OPERATING LLC,573221,SOUTH SPRINT STATE GAS UNIT # 2,053640,1,60230001,04,MUSTANG IS-SB,"SPRINT, S. (FRIO A)",85387250,,O,10825,2011-04-15,f,,,1969-03-01,,,,2H,Enf,,91,5,2021,D,f,t,f,t,10,1,10,1,D,f,f,f,f,f,t,t,f,f,f,t,f,f,f
G,MODENA OPERATING LLC,573221,SOUTH SPRINT STATE GAS UNIT #1,046021,1,27320178,04,KLEBERG,"SPRINT, S. (FRIO A)",85387250,,L,10978,2001-08-15,f,91337,2011-08-14,1968-09-02,2021-03-10,751428,232399,2,Enf,,91,5,2021,D,f,t,f,t,19,9,19,9,D,f,f,f,f,f,t,t,f,f,f,t,f,t,t
G,MODENA OPERATING LLC,573221,SOUTH SPRINT STATE GAS UNIT #3,120342,1,60230158,04,MUSTANG IS-SB,"SPRINT, S. (FRIO A)",85387250,,O,12450,1998-01-15,f,,,1985-02-26,2018-02-15,306359,,2H,Enf,,91,5,2021,D,f,t,f,t,23,4,23,4,D,f,f,f,f,f,t,t,f,f,f,t,f,f,f
O,"ESTA COMPANY, INC.",254430,SOUTH TEXAS SYNDICATE,07837,101,28380188,01,LA SALLE,RODRIQUEZ NORTH (SHALLOW),77857100,,L,393,2001-04-15,f,4378,,1982-04-01,2020-12-18,723801,,2H,,,223,1,2022,D,f,t,f,t,20,1,20,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"ESTA COMPANY, INC.",254430,SOUTH TEXAS SYNDICATE,07837,103,28380190,01,LA SALLE,RODRIQUEZ NORTH (SHALLOW),77857100,,L,393,2003-05-15,f,4378,,1982-04-01,2020-12-18,723801,,2H,,,223,1,2022,D,f,t,f,t,18,0,18,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"ESTA COMPANY, INC.",254430,SOUTH TEXAS SYNDICATE,07837,104,28380191,01,LA SALLE,RODRIQUEZ NORTH (SHALLOW),77857100,,L,384,2003-05-15,f,4278,,1982-04-01,2020-12-18,723801,,2H,,,223,1,2022,D,f,t,f,t,18,0,18,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"ESTA COMPANY, INC.",254430,SOUTH TEXAS SYNDICATE,07837,2U,28330803,01,LA SALLE,RODRIQUEZ NORTH (SHALLOW),77857100,,L,490,2003-05-15,f,5459,,1982-02-24,2020-12-18,723801,,2H,,,223,1,2022,D,f,t,f,t,18,0,18,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,1020,31132112,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1984-08-17,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,1120,31132179,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6000,2018-02-15,f,66840,,1985-01-24,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,3,3,4,1,D,t,f,f,f,f,f,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,2020,31131827,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2018-02-15,f,66951,,1983-06-03,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,3,3,4,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,3020,31131873,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1983-09-06,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,4020,31131899,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1983-12-22,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,5020,31131954,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6002,2019-01-15,f,66862,,1983-11-20,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,6020,31131983,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1984-01-18,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,8020,31132087,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1984-06-26,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,HOUSTON GULF ENERGY CORPORATION,402723,SOUTH TEXAS SYNDICATE,14907,9020,31132113,01,MCMULLEN,BIG MULE (5500 SAND),8001700,,L,6010,2019-01-15,f,66951,,1984-10-16,2020-03-19,601220,,,,Rule 15,15,3,2022,D,f,f,f,f,2,4,3,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,BUFFALO OIL CORP.,106371,SOUTH TEXAS SYNDICATE -A-,07066,742C,28330743,01,LA SALLE,"WASHBURN, EAST (4600)",95315250,,L,5300,1998-01-15,f,59042,,1981-04-01,2020-11-04,707507,,2H,,,256,11,2021,D,f,t,f,t,23,4,23,10,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,"TRIDENT PRODUCTION, L.L.C.",869240,SOUTH UNIT,04841,28,20380327,06,HARRISON,BETHANY (GLEN ROSE 4300),7527186,1,L,4286,1998-01-15,f,33988,,1984-01-12,2021-03-18,754672,12594,2,Enf,,288,9,2021,D,f,t,f,t,23,4,23,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TRIDENT PRODUCTION, L.L.C.",869240,SOUTH UNIT,04841,31,20301916,06,HARRISON,BETHANY (GLEN ROSE 4300),7527186,1,L,4286,1998-01-15,f,33988,,1959-09-01,2021-03-18,754672,12594,2,Enf,,288,9,2021,D,f,t,f,t,23,4,23,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TRIDENT PRODUCTION, L.L.C.",869240,SOUTH UNIT,04841,46,20380333,06,HARRISON,BETHANY (GLEN ROSE 4300),7527186,1,L,4286,1998-01-15,f,33988,,1984-01-12,2021-03-18,754672,12594,2,Enf,,288,9,2021,D,f,t,f,t,23,4,23,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE,014331,23,13109197,04,DUVAL,SOUTHLAND (TEDDLIE),84756625,,L,5150,2013-09-15,f,42848,,1952-04-19,2020-10-26,703881,246517,3,,,48,5,2021,D,t,f,t,f,7,8,7,8,D,f,f,f,f,t,f,t,f,f,f,f,f,f,f
G,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE,014332,42,13109215,04,DUVAL,SOUTHLAND (TEDDLIE),84756625,,L,5393,2016-10-15,f,44870,,1946-10-19,2020-10-26,703884,246519,3,,,48,5,2021,D,f,f,f,f,4,7,4,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE,014334,9,13109182,04,DUVAL,SOUTHLAND (TEDDLIE),84756625,,L,4485,2016-10-15,f,37315,,1984-01-12,2019-12-18,562775,246516,3,,,48,5,2021,D,f,f,f,f,4,7,4,7,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE,030986,44,13109217,04,DUVAL,"SOUTHLAND (COLE, LOWER)",84756125,,L,5397,2016-07-15,f,44903,,1960-10-04,2021-03-10,751221,246520,3,,,48,5,2021,D,f,f,f,f,4,10,4,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE  INS.,175464,41,13109214,04,DUVAL,SOUTHLAND,84756001,,L,5509,2016-08-15,f,45835,,1960-04-01,2020-10-26,703888,246518,3,,,48,5,2021,D,f,f,f,f,4,9,4,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,LEMBCKE OIL & GAS LLC.,496235,SOUTHLAND LIFE INS,13032,2,13130399,04,DUVAL,"SOUTHLAND (COLE, LOWER, E.)",84756250,,L,6013,2015-10-15,f,50028,2018-07-07,1970-12-27,2020-10-26,703883,,,,,30,11,2021,D,t,f,t,f,5,7,6,1,D,f,f,f,f,f,t,t,f,f,f,f,f,t,t
O,LEMBCKE OIL & GAS LLC.,496235,SOUTHLAND LIFE INS,13032,27,13109200,04,DUVAL,"SOUTHLAND (COLE, LOWER, E.)",84756250,,L,5483,2015-10-15,f,45619,2018-07-07,1979-11-02,2020-10-26,703882,,,,,30,11,2021,D,t,f,t,f,5,7,6,1,D,f,f,f,f,f,t,t,f,f,f,f,f,t,t
O,"GARZACO OPERATING, LLC",296672,SOUTHLAND LIFE INS.,03001,3,13130444,04,DUVAL,SOUTHLAND,84756001,,L,5010,1999-01-15,f,41683,,1970-12-16,2020-10-26,703885,246521,3,,,48,5,2021,D,f,t,f,t,22,4,22,4,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"TRIPP & SONS, LLC",870481,SOUTHLAND ROYALTY,20621,1,10311063,08,CRANE,"BAYVIEW, EAST (SAN ANDRES)",6379666,,L,2306,1998-01-15,f,41231,2014-08-03,1967-07-03,2020-12-08,718365,249657,4,Enf,Rule 15,64,12,2021,D,f,t,f,t,23,4,23,11,D,f,f,f,f,f,t,t,f,f,f,f,f,t,t
O,"TRIPP & SONS, LLC",870481,SOUTHLAND ROYALTY,20621,1A,10311105,08,CRANE,"BAYVIEW, EAST (SAN ANDRES)",6379666,,L,2191,1998-01-15,f,39175,2014-08-03,1973-03-01,2020-04-07,612267,249657,3,Enf,Rule 15,64,12,2021,D,f,t,f,t,23,4,23,11,D,t,f,f,f,f,f,t,f,f,f,f,f,t,t
G,DALF ENERGY LLC,197641,"SPAIN, LUCILE",040142,1,48380480,10,WHEELER,"PANHANDLE, EAST",68826001,,L,2282,2017-01-15,f,22113,,1966-01-08,2020-08-24,674930,,,Enf,Rule 15,16,11,2021,D,f,f,f,f,4,4,4,10,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARHAM """"A""""",00964,2,49900947,06,WOOD,MERIGALE-PAUL,60652001,,L,4770,2014-12-15,f,37826,,1984-01-12,2021-02-22,744967,272398,2H,,,62,4,2022,D,t,f,t,f,6,5,7,4,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARHAM """"A""""",00964,3,49931022,06,WOOD,MERIGALE-PAUL,60652001,,L,4875,2014-12-15,t,,,1981-09-14,2021-02-22,744967,272398,2H,,,62,4,2022,D,t,f,t,f,6,5,7,4,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARHAM, D. A.",00914,1,49900968,06,WOOD,MERIGALE-PAUL,60652001,,L,4972,2008-05-15,t,,,1984-01-12,2021-03-12,752481,272399,2H,,,62,4,2022,D,f,t,f,t,13,0,13,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARHAM, D. A.",00914,4,49900949,06,WOOD,MERIGALE-PAUL,60652001,,L,4800,2015-02-15,t,,,1984-01-12,2021-03-18,755065,272399,2,,,62,4,2022,D,t,f,t,f,6,3,7,2,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARKHAM, D. A. """"A""""",12196,4,49931491,06,WOOD,MERIGALE-PAUL (WOODBINE),60652030,,L,7200,2015-05-15,t,,,1987-05-01,2021-03-26,757094,272397,2H,,,62,4,2022,D,t,f,t,f,6,0,6,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"VOGO, INC.",886321,"SPARKHAM, D. A. """"A""""",12196,5,49931575,06,WOOD,MERIGALE-PAUL (WOODBINE),60652030,,L,7500,2008-08-15,t,,,1988-04-11,2021-04-07,760579,272397,2H,,,62,4,2022,D,f,t,f,t,12,9,13,8,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,LOW-END OIL LLC,510360,SPARKS,68422,1,16535807,8A,GAINES,"SEMINOLE, NORTH (DEVONIAN)",82227300,,L,11366,2011-11-15,f,138211,2016-07-10,2002-04-03,2020-12-01,715274,,2H,Enf,,57,8,2021,D,t,f,t,f,9,6,9,9,D,f,f,f,f,f,f,t,f,f,f,f,f,f,t
G,"LAKEHILLS PRODUCTION, INC.",483440,SPEARS GAS UNIT 2,056037,1,37130721,08,PECOS,GOMEZ (ELLENBURGER),35708333,,L,22830,2011-02-15,f,408200,,1973-07-16,2020-11-05,708089,241937,2,Enf,,98,3,2022,D,f,t,f,t,10,3,11,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,GREAT TEXAS CRUDE INC.,328774,SPECIAL,178889,1,02532873,02,BEE,"TYNAN, EAST (3100)",92215879,,L,5000,2005-07-15,f,78500,,1998-02-26,2020-10-27,704265,,3,Enf,Rule 15,88,12,2021,D,f,t,f,t,15,10,16,5,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
G,"CIRCLE RIDGE PRODUCTION, INC.",153970,"SPEIGHTS, M. L. """"G""""",151252,6,20301208,06,HARRISON,WASKOM (BLOSSOM),95369096,,L,2414,2011-03-15,f,19143,,1961-09-01,2016-10-26,153655,276665,3,Enf,Rule 15,14,2,2022,D,f,t,f,t,10,2,10,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"CIRCLE RIDGE PRODUCTION, INC.",153970,"SPEIGHTS, M. L., -G-",03073,2,20301133,06,HARRISON,LONGWOOD (GOODLAND LIME),54807200,,L,2399,1998-01-15,f,19024,,1959-06-26,2016-11-30,162232,276659,2,Enf,Rule 15,14,2,2022,D,f,t,f,t,23,4,24,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,"CIRCLE RIDGE PRODUCTION, INC.",153970,"SPEIGHTS, M. L., -G-",03073,4,20301115,06,HARRISON,LONGWOOD (GOODLAND LIME),54807200,,L,2379,1998-01-15,f,18865,,1959-07-09,2020-05-15,630984,276659,4,Enf,Rule 15,14,2,2022,D,f,t,f,t,23,4,24,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"CIRCLE RIDGE PRODUCTION, INC.",153970,"SPEIGHTS, M.L. """"G""""",151247,3,20301245,06,HARRISON,WASKOM (BLOSSOM),95369096,,L,2436,2002-01-15,f,19317,,1959-09-01,2016-11-01,154688,276664,3,Enf,Rule 15,14,2,2022,D,f,t,f,t,19,4,20,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"CIRCLE RIDGE PRODUCTION, INC.",153970,"SPEIGHTS, M.L. """"G""""",163706,5,20301116,06,HARRISON,WASKOM (BLOSSOM),95369096,,L,2428,2000-01-15,f,19254,,1960-05-03,2018-05-22,343857,276669,2H,Enf,Rule 15,14,2,2022,D,f,t,f,t,21,4,22,1,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"CIRCLE RIDGE PRODUCTION, INC.",153970,SPEIGHTS/ABNEY,151255,7,20301209,06,HARRISON,WASKOM (BLOSSOM),95369096,,L,2457,2011-03-15,f,19484,,1961-09-01,2016-12-08,164631,276666,2H,Enf,Rule 15,14,2,2022,D,f,t,f,t,10,2,10,11,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,"CIRCLE RIDGE PRODUCTION, INC.",153970,SPEIGHTS/ISAAC,151256,8,20301210,06,HARRISON,WASKOM (BLOSSOM),95369096,,L,2452,2008-10-15,f,19444,,1961-09-01,2016-11-01,154669,276667,3,Enf,Rule 15,14,2,2022,D,f,t,f,t,12,7,13,4,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
G,FORMATION RECOVERY LLC,276932,SPENCE,123246,1,04933532,7B,BROWN,"BBB&C, BLK.3 (MARBLE FALLS)",4672500,,L,2902,2015-11-15,f,32706,,1983-07-02,2020-12-08,718369,,4,Enf,,45,8,2021,D,t,f,t,f,5,6,5,9,D,f,f,f,f,f,t,t,f,f,f,t,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,1,47504521,08,WARD,SPENCER,85104001,1,L,2900,2011-05-15,f,51852,,1984-01-12,2020-11-20,714088,,4,,Rule 15,88,2,2022,D,f,t,f,t,10,0,10,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,10,47503592,08,WARD,SPENCER,85104001,1,L,2756,2011-05-15,f,49277,,1959-12-06,2020-11-20,714088,,3,,Rule 15,88,2,2022,D,f,t,f,t,10,0,10,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,11W,47530284,08,WARD,SPENCER,85104001,1,L,2919,2011-08-15,f,52192,,1970-10-01,2020-11-20,714088,,3,,Rule 15,88,2,2022,D,t,f,f,t,9,9,10,6,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,12W,47530304,08,WARD,SPENCER,85104001,1,L,2925,2011-08-15,f,52299,,1971-03-25,2020-11-20,714088,,3,,Rule 15,88,2,2022,D,t,f,f,t,9,9,10,6,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,13W,47530303,08,WARD,SPENCER,85104001,1,L,2870,1998-01-15,f,51316,,1971-01-27,2020-11-20,714088,,2H,,Rule 15,88,2,2022,D,f,t,f,t,23,4,24,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,15W,47530556,08,WARD,SPENCER,85104001,1,L,2850,2005-08-15,f,50958,,1973-06-21,2020-11-20,714088,,2H,,Rule 15,88,2,2022,D,f,t,f,t,15,9,16,6,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,16W,47530555,08,WARD,SPENCER,85104001,1,L,2840,2009-08-15,f,50779,,1973-06-23,2020-11-20,714088,,2H,,Rule 15,88,2,2022,D,f,t,f,t,11,9,12,6,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,17W,47530554,08,WARD,SPENCER,85104001,1,L,2840,2011-08-15,f,50779,,1973-06-20,2020-11-20,714088,,2H,,Rule 15,88,2,2022,D,t,f,f,t,9,9,10,6,D,t,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,18W,47530666,08,WARD,SPENCER,85104001,1,L,2850,2009-08-15,f,50958,,1975-03-01,2020-11-20,714088,,3,,Rule 15,88,2,2022,D,f,t,f,t,11,9,12,6,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,19W,47530667,08,WARD,SPENCER,85104001,1,L,2850,1998-01-15,f,50958,,1974-07-09,2020-11-20,714088,,3,,Rule 15,88,2,2022,D,f,t,f,t,23,4,24,1,D,f,f,f,f,f,f,t,f,f,f,f,f,f,f
O,RAIDER OIL & GAS COMPANY,688474,"SPENCER, M. E.",14364,3,47504519,08,WARD,SPENCER,85104001,1,L,2900,2011-05-15,f,51852,,1984-01-12,2020-11-20,714088,,2,,Rule 15,88,2,2022,D,f,t,f,t,10,0,10,9,D,f,f,f,f,f,t,t,f,f,f,f,f,f,f
