district,api,ofcu_well_priority,operator_name,operator_no,lease_name,lease_no,well_no,bonded_depth,field_name,county,sfp_code,ice_inspection_date,ice_inspection_id,sb639_enf,sb639_r15,months_delinquent
05,22300118,2H,"NBI SERVICES, INC.",601352,"WORSHAM, J. E. -A-",01091,2,4500,SULPHUR BLUFF,HOPKINS,271889,2021-02-22,744683,Enf,,25
05,22330006,2,"NBI SERVICES, INC.",601352,"DAVIS, BERT",01763,6,4545,SULPHUR BLUFF,HOPKINS,271890,2021-03-23,756069,Enf,,25
05,22300131,2,"NBI SERVICES, INC.",601352,"DAVIS, BERT",01763,2,4521,SULPHUR BLUFF,HOPKINS,271890,2021-03-30,758395,Enf,,25
05,22300084,2,"NBI SERVICES, INC.",601352,"DAVIS, BERT",01763,4,4535,SULPHUR BLUFF,HOPKINS,271890,2021-03-16,753670,Enf,,25
05,22300082,2H,"NBI SERVICES, INC.",601352,"DAVIS, B. W.",01728,1,4527,SULPHUR BLUFF,HOPKINS,271891,2021-04-05,759890,Enf,,25
06,31501219,3,"ULTREX OIL CO., L.L.C.",875591,"BURR, IDA, -B-",05205,2,2453,MARION COUNTY (SHALLOW),MARION,271894,2020-11-05,708654,Enf,,268
06,31501252,2H,"ULTREX OIL CO., L.L.C.",875591,"BURR, IDA, -B-",05205,3,2590,MARION COUNTY (SHALLOW),MARION,271894,2021-03-17,754762,Enf,,268
06,31500876,2H,"ULTREX OIL CO., L.L.C.",875591,"BURR, IDA, -B-",05205,1,2424,MARION COUNTY (SHALLOW),MARION,271894,2021-03-17,754762,Enf,,268
06,31580041,2H,"EXECUTIVE PRODUCTION, INC.",256947,"HART, A. S.",00892,1,2342,MARION COUNTY (SHALLOW),MARION,271895,2020-06-18,646012,Enf,,245
06,31580096,3,"ULTREX OIL CO., L.L.C.",875591,"EASTERLING, ETAL -B-",02789,1,2202,MARION COUNTY (SHALLOW),MARION,271896,2020-08-05,665943,Enf,,268
06,31520051,2H,"ULTREX OIL CO., L.L.C.",875591,"TERRY """"C""""",13762,1,2500,MARION COUNTY (SHALLOW),MARION,271916,2020-12-14,721710,Enf,,268
06,31530232,2H,"ULTREX OIL CO., L.L.C.",875591,"STILES """"A""""",05195,4,2758,MARION COUNTY (SHALLOW),MARION,271918,2020-12-14,721712,Enf,,268
06,31501141,3,"ULTREX OIL CO., L.L.C.",875591,"STILES """"A""""",05195,2,2550,MARION COUNTY (SHALLOW),MARION,271918,2020-12-14,721712,Enf,,268
06,31530209,2H,"ULTREX OIL CO., L.L.C.",875591,"STILES """"B""""",05545,1,2850,MARION COUNTY (SHALLOW),MARION,271919,2020-11-04,707312,Enf,,268
06,31530210,2H,"ULTREX OIL CO., L.L.C.",875591,"STILES """"B""""",05545,2D,2860,MARION COUNTY (SHALLOW),MARION,271919,2020-12-18,723770,Enf,,268
06,31530213,3,"ULTREX OIL CO., L.L.C.",875591,"STILES """"B""""",05545,3,2861,MARION COUNTY (SHALLOW),MARION,271919,2020-12-18,723770,Enf,,268
06,31520061,2H,"ULTREX OIL CO., L.L.C.",875591,"HARRELL """"D""""",13755,5,2610,MARION COUNTY (SHALLOW),MARION,271923,2020-11-05,708657,Enf,,268
06,31530235,2H,"ULTREX OIL CO., L.L.C.",875591,"BROWN, WINSTON """"C""""",05583,1,2850,MARION COUNTY (SHALLOW),MARION,271927,2020-11-05,708653,Enf,,268
06,31530066,2H,"ULTREX OIL CO., L.L.C.",875591,"BAKER, ET AL """"B""""",13737,7,2650,MARION COUNTY (SHALLOW),MARION,271930,2020-11-04,707316,Enf,,268
06,31580119,2H,"ULTREX OIL CO., L.L.C.",875591,"BAKER, ET AL """"D""""",13738,2,2208,MARION COUNTY (SHALLOW),MARION,271931,2020-11-04,707311,Enf,,268
06,31530179,2H,"ULTREX OIL CO., L.L.C.",875591,"BAKER, ET AL """"A""""",13736,9,2760,MARION COUNTY (SHALLOW),MARION,271933,2020-11-04,707314,Enf,,268
06,31530165,2H,"ULTREX OIL CO., L.L.C.",875591,"MEBANE, ELBERT",05504,1,2827,MARION COUNTY (SHALLOW),MARION,271934,2020-12-14,721708,Enf,,268
7B,42933476,3,"ATWELL TECHNICAL SERVICES, INC.",036634,"HOPE """"E""""",106118,1,4200,BRECKENRIDGE; SE (DUFFER),STEPHENS,271937,2021-04-01,759366,Enf,,26
02,39103018,3,"38 OIL & GAS, L.L.C.",953768,"ROOKE, P. H.",04972,23,5296,REFUGIO NEW (3670),REFUGIO,271398,2020-08-19,672658,,,114
02,39180527,3,"38 OIL & GAS, L.L.C.",953768,"ROOKE, P. H.",01383,26,6200,REFUGIO NEW (6200 FB 1),REFUGIO,271399,2021-03-09,748874,,,114
02,39103050,3,"38 OIL & GAS, L.L.C.",953768,"ROOKE, P. H.",01383,56,6405,REFUGIO NEW (6200 FB 1),REFUGIO,271399,2021-02-23,744499,,,114
01,33134456,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,9,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134454,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,7,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134457,3,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,10,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134446,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,5,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134442,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,1,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134485,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,18,660,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33132986,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,D2,570,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33132422,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,D1,684,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33131906,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,C2,674,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134444,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,3,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134445,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,4,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134443,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,2A,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134455,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,8,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134494,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,20A,650,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
01,33134453,2H,"PRICE OPERATING, LLC",676856,"TUMLINSON, MAUDE, ET AL",03608,6,685,MINERVA-ROCKDALE,MILAM,272236,2020-10-26,704078,Enf,,23
06,20332448,2,"QUALITY PETROLEUM, INC.",684499,"SNIDER """"B""""",257952,1B,864,LONGWOOD (NACATOCH),HARRISON,272300,2020-08-18,672223,Enf,,264
03,20181175,2H,"NOXXE OIL AND GAS, LLC",615853,"HOUSE, H. C.",10979,16,3754,HUMBLE,HARRIS,274156,2020-12-01,715521,Enf,,17
03,20107553,2H,"NOXXE OIL AND GAS, LLC",615853,"HOUSE, H. C.",10979,17,4147,HUMBLE,HARRIS,274156,2020-12-01,715521,Enf,,17
03,20107556,2H,"NOXXE OIL AND GAS, LLC",615853,"HOUSE, H. C.",10979,20,3562,HUMBLE,HARRIS,274156,2020-12-01,715591,Enf,,17
03,20107561,2H,"NOXXE OIL AND GAS, LLC",615853,"HOUSE, H. C.",10979,23,4252,HUMBLE,HARRIS,274156,2020-12-01,715591,Enf,,17
03,20131579,2H,"NOXXE OIL AND GAS, LLC",615853,"DEERING, JOHN A.",21960,1,5517,HUMBLE,HARRIS,274183,2021-03-17,754028,Enf,,17
7B,04931656,2,"KSSO ENERGY, LLC",478408,"PAYNE, HANNAH",31862,1R,1338,BROWN COUNTY REGULAR,BROWN,274680,2020-12-08,718867,Enf,,53
01,05532032,2H,"MEISTER, JUDY C.",559392,"MEISTER, JUDY C.",07132,1,1888,LULING-BRANYON,CALDWELL,274357,2020-10-30,705566,,,227
01,01333910,2,"REGENCY ENERGY, INC.",698761,"MEUTH, WILLIAM",132128,3,1820,BENTON CITY (OLMOS),ATASCOSA,274366,2021-04-05,759496,,,100
01,32533524,2,"REGENCY ENERGY, INC.",698761,"NAEGELIN, JOHN E. ET UX",229954,1,1867,BENTON CITY (ANACACHO),MEDINA,274368,2021-03-26,756991,,,100
10,23383520,2,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,1,3150,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-02-01,738689,Enf,,29
10,23383532,2,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,13,3104,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-02-01,738689,Enf,,29
10,23383530,3,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,11,3089,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-01-29,738359,Enf,,29
10,23383521,2,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,2,3070,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-02-01,738689,Enf,,29
10,23383525,2,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,6,3172,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-02-02,739302,Enf,,29
10,23383533,2,"C. O. OIL AND GAS, LLC",120745,"WARE, R. C. -C-",01236,14G,3076,PANHANDLE HUTCHINSON COUNTY FLD.,HUTCHINSON,275157,2021-02-01,738689,Enf,,29
01,16330238,2H,"STRATCO OPERATING CO., INC.",825462,"MILLS, J. C.",04669,2,6487,PEARSALL (AUSTIN CHALK),FRIO,275678,2021-01-15,732065,Enf,,119
01,16330226,3,"STRATCO OPERATING CO., INC.",825462,"MILLS, J. C.",04669,1,6460,PEARSALL (AUSTIN CHALK),FRIO,275678,2021-01-15,732065,Enf,,119
01,32580076,2,"TONDRE, CLINT",861830,"TONDRE, CLINT",00299,2,300,CHICON LAKE,MEDINA,275259,2021-04-05,759492,,,392
01,01330363,3,"SST ENERGY CO., LLC",810879,STOCKARD,10864,B6,1555,SOMERSET,ATASCOSA,273296,2020-12-28,724818,,,42
01,05580078,2,"AUSTIN OPERATING, LLC.",037252,THOMAS-HARDEMAN,01025,1,1824,LULING-BRANYON,CALDWELL,269317,2021-03-31,758415,Enf,,259
7C,43530452,3,"K-DAE PRODUCTION, LLC",448534,ADAMS,059697,1,3110,KEN (CROSS CUT),SUTTON,,2021-01-13,731182,,,91
02,02533425,3,"VEGA EXPLORATION, INC.",884444,HEYSER EST.,237014,2,2250,CANDACE (2070),BEE,256336,2020-11-23,713726,,,142
08,32901331,2H,"TEMPO ENERGY, INC.",841389,GOLLADAY -B-,31311,1,11540,AZALEA (STRAWN),MIDLAND,256616,2019-12-12,560472,,,85
01,01332852,3,"SST ENERGY CO., LLC",810879,STOCKARD,10864,B13,1596,SOMERSET,ATASCOSA,273296,2020-12-28,724818,,,42
01,01331415,3,"SST ENERGY CO., LLC",810879,STOCKARD,10864,6,1574,SOMERSET,ATASCOSA,273296,2020-12-28,724818,,,42
01,01331290,3,"SST ENERGY CO., LLC",810879,STOCKARD,10864,B10,1600,SOMERSET,ATASCOSA,273296,2020-12-28,724818,,,42
01,01331318,3,"SST ENERGY CO., LLC",810879,STOCKARD,10864,B6R,1565,SOMERSET,ATASCOSA,273296,2020-12-28,724818,,,42
09,09733057,2,"PETRO INVEST ENERGY SERVICES,LLC",660028,M. BAYER,30695,2,784,COOKE COUNTY REGULAR,COOKE,274356,2020-05-04,624349,,,39
09,09784461,2H,"PETRO INVEST ENERGY SERVICES,LLC",660028,M. BAYER,30695,20,700,COOKE COUNTY REGULAR,COOKE,274356,2020-06-29,650710,,,39
04,50530987,3,THE MEDUSA COMPANY,851528,VIDAURRI GAS UNIT,078460,1,8687,VIDAURRI (6100),ZAPATA,,2020-12-03,716975,,,38
02,28531919,4,WHITE TIGER PRODUCTION,916968,MEINERT UNIT,274834,1,9648,VIENNA (FRIO 2850),LAVACA,,2020-12-08,719479,,,52
09,00980028,2H,MSB OPERATING,518696,COWAN & MCKINNEY,00011,11,4946,ARCHER COUNTY REGULAR,ARCHER,272203,2019-10-09,534080,Enf,,38
08,38900279,3,JRC PETROLEUM,447978,NORCOP-STATE,12244,6,3381,KEN REGAN (DELAWARE),REEVES,272337,2020-12-03,717553,Enf,,69
04,40904011,,PETRO-SMITH OPERATING LLC,660313,"BAYDER, E.",151773,12,2794,"SINTON, WEST (SHALLOW)",SAN PATRICIO,,2021-02-17,744065,Enf,,16
01,32332429,,"ASHTOLA EXPLORATION COMPANY,INC.",035060,ALKEK,12759,6,2501,TWO M (GEORGETOWN),MAVERICK,,,,Enf,,51
7C,10534934,,PETRO-SMITH OPERATING LLC,660313,"HENDERSON, J. W. """"B""""",188715,2013,6950,OZONA (CANYON SAND),CROCKETT,,,,Enf,,16
04,50536518,4,"CALAVERAS OIL & GAS, L.L.C.",123560,"GUTIERREZ """"C""""",262271,5,1291,CINCO DE MAYO ( 900),ZAPATA,,2019-07-11,495828,,,44
04,50531629,4,"CALAVERAS OIL & GAS, L.L.C.",123560,"GUTIERREZ, J. M. 'C'",270469,4,3005,CINCO DE MAYO (2550),ZAPATA,,2019-07-11,495835,,,44
02,02580362,3,"CANNAN, MORRIS",129030,"BASSINGER, C. W. -A-",05408,1,3305,DIRKS,BEE,,2020-10-29,705204,,,279
01,33133054,,RUBAC TECHNICAL SERVICES,732293,"RIDDLE, GEORGE -A-",09310,8,340,MINERVA-ROCKDALE,MILAM,,,,,,12
01,33131436,,MIS-TEX OIL CORPORATION,570424,"LUCAS, A.L. -A-",08613,1,1486,MINERVA-ROCKDALE,MILAM,,,,,,418
01,33133055,,RUBAC TECHNICAL SERVICES,732293,"RIDDLE, GEORGE -A-",09310,10,320,MINERVA-ROCKDALE,MILAM,,,,,,12
01,18702437,,"ALCORN RESOURCES, LLC",011275,"FALOR, HIRAM",00828,1,782,LA VERNIA,GUADALUPE,,,,,,12
7B,25333200,4,"FREEMAN, MICHAEL",285094,"WILLIS, T.H.",16466,1A,1850,LEWIS STEFFENS,JONES,,2020-06-04,639376,Enf,,31
01,31131680,2H,"UMMA RESOURCES, LLC",875670,"WHEELER, CLIFTON",107743,1,17570,LA JOLLA RANCH E. (SLIGO),MCMULLEN,,2020-07-16,657325,,,115
02,17532790,3,A & R RESOURCES,000578,PARKS,151587,2,2322,"FANNIN, SOUTH (TOBY)",GOLIAD,276038,2020-11-23,714119,Enf,,269
01,32332456,,"ASHTOLA EXPLORATION COMPANY,INC.",035060,ALKEK,146888,10,2852,M.F. JAKE LAWLESS (GEORGETOWN),MAVERICK,,,,Enf,,51
01,49331979,3,"SUMMIT ENERGY OPERATING, CO.",829187,"BAKER, C. S.",11762,5,5216,NIXON,WILSON,,2020-11-12,710408,,,56
08,37131712,4,"DIAMOND M OIL CO., INC.",216899,"ARCO FEE """"101""""",068170,1,3140,OWEGO (TUBB),PECOS,,2020-12-11,721060,,,264
04,13136470,2H,"KIBBE, R. E.",458811,KIBBE,09672,4,3600,KIBBE (3300),DUVAL,222023,2021-03-05,749843,,,289
04,13133909,2H,"KIBBE, R. E.",458811,KIBBE,09672,1,5210,KIBBE (3300),DUVAL,222023,2021-03-05,749842,,,289
04,47934299,3,"COX, MARTIN REGAN",185995,ARMSTRONG RANCH 'A',236536,1,15222,BERRY R. COX (WX. 3RD HINNANT),WEBB,235412,2020-10-26,703641,,,126
04,47936032,2H,"COX, MARTIN REGAN",185995,ARMSTRONG RANCH,153315,2,16200,BERRY R. COX (WX. 7TH HINNANT),WEBB,235439,2020-10-26,703642,,,126
04,21532697,4,"BLUE AGAVE RESOURCES, LLC",076425,LA BLANCA 46,187395,46,7014,LA BLANCA ( 6600),HIDALGO,235596,2020-10-30,706040,,,86
04,24731952,2H,"COX, MARTIN REGAN",185995,ARMSTRONG 258,139961,3,14379,BERRY R. COX (WX. 7TH HINNANT),JIM HOGG,235678,2020-11-03,706857,,,126
03,70330029,,BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF 57686,059010,7,8382,COVE (ME ZONE),MATGRDA IS-LB,,,,,,39
03,70300032,,BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF 57686,251456,2ST,7689,COVE (ME ZONE),MATGRDA IS-LB,,,,,,39
03,70300031,,BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF #57686,042342,3L,8933,COVE (MF ZONE),MATGRDA IS-LB,,,,,,39
03,70330393,,BLACK ELK ENERGY OFFSHORE OP LLC,073161,TEXAS GULF 57686,180367,15-U,8595,COVE (50 SERIES MA),MATGRDA IS-LB,,,,,,39
03,60330246,,"VAMOS OIL & GAS, LLC",881595,STATE OF TEXAS 582-S GAS UNIT,076582,1L,8353,MATAGORDA ISLAND BLK 582-S (23),MATGRDA IS-SB,,,,,,36
08,37135372,2H,"BUSTOS, MARTIN OIL",112687,OWENS,30001,1,9485,SHEFFIELD (ELLENBURGER),PECOS,254378,2019-10-25,543641,Enf,,76
02,12330089,3,A.J.& M. OIL COMPANY,000253,"BUTLER, M.R.",07598,2,7813,"COTTONWOOD CREEK, SOUTH",DE WITT,,2020-09-08,683651,Enf,,237
06,45900208,2H,KADS OIL INC,450062,"SMITH, L. R.",03422,1,3684,NEW DIANA (WOODBINE),UPSHUR,276736,2021-01-12,730349,Enf,,122
06,45930062,2H,SONCO HOLDINGS LLC,801653,"REYNOLDS, S. I.",067461,1,11925,GILMER(JURASSIC),UPSHUR,276778,2021-02-03,740243,Enf,,67
08,37131660,3,"DIAMOND M OIL CO., INC.",216899,"ATKINS ESTATE """"A""""",24303,3,1574,PECOS VALLEY (HIGH GRAVITY),PECOS,,2020-12-03,716701,,,264
05,34982974,2H,"PERKINS, JACK T.",654750,"HILL,J.L.",01952,3,3000,POWELL,NAVARRO,,2020-08-31,678369,,,274
01,05581044,3,C. JACKSON CLARK INVESTMENTS,157240,"DINGES, M. Y.",04106,2,2500,DALE-MCBRIDE,CALDWELL,,2020-12-01,715709,,,500
01,05581043,3,C. JACKSON CLARK INVESTMENTS,157240,"DINGES, M. Y.",04106,1,2500,DALE-MCBRIDE,CALDWELL,,2020-12-01,715709,,,500
08,37101242,3,"LAWRENCE, C. F. & ASSOC. INC.",490300,"ARCO """"L""""",054948,2,3236,MCCANDLESS (TINSOL LIME),PECOS,242276,2020-12-11,721053,Enf,,309
08,37110805,3,"LAWRENCE, C. F. & ASSOC. INC.",490300,"WILSON, D. C. O.",040349,2,1232,GIRVINTEX (QUEEN),PECOS,242316,2020-12-15,722601,Enf,,309
08,37135179,3,"LAWRENCE, C. F. & ASSOC. INC.",490300,"WILSON, D.C.O. JR. ET AL """"G""""",114963,2,5087,BIG MESA (QUEEN),PECOS,242317,2020-12-14,722597,Enf,,309
08,37131105,3,"LAWRENCE, C. F. & ASSOC. INC.",490300,"ARCO """"V""""",060424,1,1480,WODLAW (QUEEN),PECOS,242520,2020-12-14,722596,Enf,,309
08,37131364,3,"LAWRENCE, C. F. & ASSOC. INC.",490300,"ARCO """"Z""""",062050,1,1337,WODLAW (QUEEN),PECOS,242521,2020-09-18,687377,Enf,,309
02,28532843,4,"MOOSE OPERATING CO., INC.",582558,"KLIMITCHEK, CARL",222029,2,2400,SPEAKS ( 1800),LAVACA,,2020-12-28,725639,,,234
02,28532850,3,"MOOSE OPERATING CO., INC.",582558,"KLIMITCHEK, FRANKLIN GAS UNIT",222024,1,2400,SPEAKS (1900 W),LAVACA,,2020-12-28,725653,,,234
02,28530424,4,"DES OIL & GAS, LLC",216522,"GAJER, JIM",06399,1,9175,VALENTINE (WILCOX 9060),LAVACA,,2020-12-14,721888,,,35
02,28532363,3,"MOOSE OPERATING CO., INC.",582558,"HARVEY, J.H. ESTATE",157888,3,5950,VIENNA (FRIO 3000),LAVACA,,2016-11-28,161784,,,234
09,00980018,2,"PRICE, W. W. LUMBER COMPANY",676940,"ANDREWS, M. P. -B-",00009,1,8317,ARCHER COUNTY REGULAR,ARCHER,16997,2020-05-11,627566,,,320
04,24732097,2,"MIDWEST OPERATING, LLC",566530,"LOPEZ, LAURO """"A""""",167990,1,16976,TRAVIS WARD (WILCOX),JIM HOGG,208359,2019-04-18,464701,,,170
04,04730731,3,"THIRD COAST ENERGY, INC.",858279,"LOPEZ, H.S.",12671,1,13800,LOPEZ RANCH (VKSBG 13150),BROOKS,208638,2020-11-24,714179,,,220
03,48132873,2H,"DUDERSTADT, A. R.",229760,"MICK, A. C.",07386,13,4838,BOLING (IAGO),WHARTON,274416,2020-12-16,722151,,,98
02,02500875,3,"CANNAN, MORRIS",129030,"BASSINGER, C. W. -B-",05409,5,3827,DIRKS,BEE,274999,2021-03-31,759205,,,279
02,39103424,3,"GARDNER, J. B.",294497,NIEMANN,061358,2,4932,LA ROSA (4800),REFUGIO,275676,2021-02-22,744732,,,318
06,42300380,3,IPACT,425810,"WARREN, JAS.",11464,1,8398,CHAPEL HILL (RODESSA),SMITH,223296,2021-02-24,746111,,,133
01,49130353,2H,CUTRER ENERGY,195836,"MEISKE, ROY J.",11864,2,1106,WILDCAT,WILLIAMSON,267636,2020-01-14,570058,,,316
06,36500902,,"NITSCHKE, DAN E.",611020,TILLER-CRENSHAW,03994,B3,3671,"BETHANY, NE. (JENKINS)",PANOLA,,,,,,14
01,18703272,,B.O. OIL COMPANY,040830,"TURNER, JESSE, JR., ETAL",00515,1,2380,DUNLAP,GUADALUPE,,,,,,16
01,12730789,,"CHAPARRAL NATURAL RESOURCES,INC.",144572,"DILLON, B W",271968,10,5032,STUMBERG RANCH (OLMOS 4600),DIMMIT,,,,,,56
02,29734515,,"APEX ENERGY, INC.",027424,MCNEILL C,212347,1,5650,"DINERO, WEST (HOCKLEY)",LIVE OAK,,2020-05-28,636322,Enf,,26
02,29735139,,"APEX ENERGY, INC.",027424,GRANBERRY NORTH,10417,1,5050,"DINERO, WEST (PETTUS)",LIVE OAK,,2021-02-24,745698,Enf,,26
02,29734740,,"APEX ENERGY, INC.",027424,MCNEIL NORTH,09241,4,6110,"DINERO, WEST (PETTUS)",LIVE OAK,,2020-09-29,692048,Enf,,26
02,29734892,,"APEX ENERGY, INC.",027424,MCNEILL,258804,G2,6256,"DINERO, W. (YEGUA 5300)",LIVE OAK,,2020-05-28,636324,Enf,,26
06,22531146,,"WEATHERLY OIL & GAS, LLC",902815,MCFADDIN,253794,1,19000,WILDCAT,HOUSTON,,2020-11-19,712906,Enf,,21
03,31330270,,"FLAMINGO OPERATING, LLC",271635,FOSTER,27244,1,12600,"FORT TRINIDAD, EAST (BUDA)",MADISON,,2020-08-31,678428,Enf,,16
03,31330836,,"FLAMINGO OPERATING, LLC",271635,EL DORADO,26934,1,9509,"FT TRINIDAD-BARRETT,E.(DEXTER)",MADISON,,2020-12-14,721078,Enf,,16
03,08932366,,"INLAND RECYCLING, LLC",424632,OWENS,213401,1,4202,"ALTAIR, S. (FRIO 3270)",COLORADO,,2021-01-05,727354,Enf,,19
10,48320056,,KIMBREL OIL CORPORATION,462131,SHULL,172330,2,2189,"PANHANDLE, EAST",WHEELER,,2020-07-17,658024,Enf,,38
10,48330811,,KIMBREL OIL CORPORATION,462131,ROGERS,093508,1,2250,"PANHANDLE, EAST",WHEELER,,2019-09-19,526481,Enf,,38
10,48330867,,KIMBREL OIL CORPORATION,462131,RILEY,098939,1,2046,"PANHANDLE, EAST",WHEELER,,2020-06-24,648396,Enf,,38
10,48331093,,KIMBREL OIL CORPORATION,462131,LAYCOCK,109527,1,1911,"PANHANDLE, EAST",WHEELER,,2020-12-01,715695,Enf,,38
10,48330937,,KIMBREL OIL CORPORATION,462131,CHRISTIAN,098942,1,2307,"PANHANDLE, EAST",WHEELER,,2020-03-05,594904,Enf,,38
10,48330812,,KIMBREL OIL CORPORATION,462131,WOODRUFF,093507,1,2201,"PANHANDLE, EAST",WHEELER,,2020-11-16,711360,Enf,,38
10,48330151,,KIMBREL OIL CORPORATION,462131,SCHLEGEL,070680,1,2057,"PANHANDLE, EAST",WHEELER,,2020-08-19,673223,Enf,,38
10,48330900,,KIMBREL OIL CORPORATION,462131,MECHEK,098553,1,1918,"PANHANDLE, EAST",WHEELER,,2020-10-30,706098,Enf,,38
10,48330633,,KIMBREL OIL CORPORATION,462131,RICE,172325,5,2295,"PANHANDLE, EAST",WHEELER,,2019-02-20,442170,Enf,,38
10,48300566,,KIMBREL OIL CORPORATION,462131,NICHOLSON,172328,4,2225,"PANHANDLE, EAST",WHEELER,,2019-06-14,485513,Enf,,38
10,17931208,,KIMBREL OIL CORPORATION,462131,REEVES HEIRS,103571,1,2034,"PANHANDLE, EAST",GRAY,,2020-02-11,583648,Enf,,38
10,48330173,,KIMBREL OIL CORPORATION,462131,SCHLEGEL,073510,2,2022,"PANHANDLE, EAST",WHEELER,,2020-08-19,673222,Enf,,38
10,48331119,,KIMBREL OIL CORPORATION,462131,LAYCOCK,108613,3,1915,"PANHANDLE, EAST",WHEELER,,2020-03-05,594906,Enf,,38
10,48330061,,KIMBREL OIL CORPORATION,462131,LUMMUS,044356,1,2012,"PANHANDLE, EAST",WHEELER,,2020-08-18,672094,Enf,,38
10,08730099,,"SLT DAKOTA OPERATING, INC.",740337,EMMERT,075865,202,1863,"PANHANDLE, EAST",COLLINGSWORTH,,2019-07-18,498299,Enf,,39
10,08730100,,"SLT DAKOTA OPERATING, INC.",740337,EMMERT,076464,302,1885,"PANHANDLE, EAST",COLLINGSWORTH,,2020-03-12,598463,Enf,,39
10,08730149,,"SLT DAKOTA OPERATING, INC.",740337,MCFARLAND,088520,301,1804,"PANHANDLE, EAST",COLLINGSWORTH,,2019-07-25,500517,Enf,,39
10,08730153,,"SLT DAKOTA OPERATING, INC.",740337,EMMERT,088917,3099,1884,"PANHANDLE, EAST",COLLINGSWORTH,,2019-08-05,504149,Enf,,39
10,08730176,,"SLT DAKOTA OPERATING, INC.",740337,EMMERT,093033,3082,2400,"PANHANDLE, EAST",COLLINGSWORTH,,2020-11-05,707844,Enf,,39
10,08730154,,"SLT DAKOTA OPERATING, INC.",740337,EMMERT,093034,4099,2000,"PANHANDLE, EAST",COLLINGSWORTH,,2020-03-04,594012,Enf,,39
10,08780452,,"SLT DAKOTA OPERATING, INC.",740337,TITTLE,038267,183,2014,"PANHANDLE, EAST",COLLINGSWORTH,,2020-03-06,595192,Enf,,39
10,08780454,,"SLT DAKOTA OPERATING, INC.",740337,ST. MARYS,038269,1,2075,"PANHANDLE, EAST",COLLINGSWORTH,,2019-07-22,499145,Enf,,39
